"","Size","Shape","Density","polymer","size.category","mass.mg","um3"
"7330",1.22513746361201,0.69086799484115,1.38086057254293,"PE","1µm < 10µm",2.53924315659699e-09,1.83888453844463
"7331",2.35051477415828,0.340524076253117,1.0023753170977,"PE","1µm < 10µm",1.3017252219959e-08,12.9864053892003
"7332",5.19980281314756,0.639353024650054,1.33432316890349,"PS","1µm < 10µm",1.87595169379362e-07,140.592004809092
"7333",1.68228808076938,0.373444731805136,1.31217215693749,"PE","1µm < 10µm",6.24729367520479e-09,4.76103203544989
"7334",8.92496696831331,0.415266975047385,0.938977502957824,"PP","1µm < 10µm",6.67536533970257e-07,710.918559675269
"7335",2.28948257937109,0.346520358592855,0.831187867907378,"PE","1µm < 10µm",9.97496144204545e-09,12.0008506225659
"7336",9.6143171404038,0.234889968976523,0.929163214433352,"PS","1µm < 10µm",8.25747636105648e-07,888.700309352247
"7337",1.11066710729606,0.450967199268789,1.29011872160105,"PS","1µm < 10µm",1.7675894813936e-09,1.37009831095235
"7338",2.49372159108893,0.614313343084164,0.981285879444052,"PE","1µm < 10µm",1.52173645913066e-08,15.5075752235709
"7339",1.08318401297706,0.294091825022065,1.21068752037911,"PE","1µm < 10µm",1.53864627694993e-09,1.27088637740985
"7340",1.19170631207934,0.607144857571315,0.98160079861423,"PE","1µm < 10µm",1.66127917904896e-09,1.69241832463285
"7341",1.07243557258712,0.326460045001631,0.997678557516909,"PS","1µm < 10µm",1.23056418633855e-09,1.23342751737721
"7342",2.24340566512568,0.216343672833567,1.01346314504471,"PP","1µm < 10µm",1.14427760085893e-08,11.2907667777938
"7343",1.53587952743965,0.414745239032934,1.26847579687617,"PE","1µm < 10µm",4.5957208325215e-09,3.62302603158784
"7344",2.47855480233219,0.236075524686503,1.04628598716007,"PE","1µm < 10µm",1.59311081708362e-08,15.2263419049297
"7345",2.23842016702769,0.366947001244541,0.977862208493865,"PE","1µm < 10µm",1.09673699190003e-08,11.2156598585526
"7346",3.32559781463896,0.143446077747257,0.967588564780123,"PE","1µm < 10µm",3.55876987361796e-08,36.7797843335061
"7347",2.72108124402414,0.27584964444778,0.905303266079879,"PE","1µm < 10µm",1.82397387520391e-08,20.147655968392
"7348",2.60814445910438,0.577441230853869,1.04077597050834,"PE","1µm < 10µm",1.84651220909491e-08,17.7416875621468
"7349",4.82210976156273,0.419617943188605,0.924154145953341,"PE","1µm < 10µm",1.03622887771502e-07,112.127276845798
"7350",1.54524798170615,0.397048351741513,1.26722284621832,"PE","1µm < 10µm",4.67570980470262e-09,3.68972972564061
"7351",1.79187644742004,0.524400487910762,1.05280431440701,"PS","1µm < 10µm",6.05719896289784e-09,5.75339489020763
"7352",1.12811107456622,0.574148712577242,1.05780514287831,"PP","1µm < 10µm",1.51866247568103e-09,1.43567318225426
"7353",1.41991771812053,0.537542794713905,0.921139405712614,"PS","1µm < 10µm",2.63702894576167e-09,2.86279028929569
"7354",3.22650269386678,0.0871564205592665,1.44613115312604,"PS","1µm < 10µm",4.85739898903773e-08,33.5889243415973
"7355",1.18832151369585,0.09466959053808,1.3249896124984,"PE","1µm < 10µm",2.22338336950885e-09,1.67803833972436
"7356",2.80507502592268,0.372965000261675,1.40734927553575,"PE","1µm < 10µm",3.10624236567619e-08,22.0715810898734
"7357",1.71498505118904,0.59458964544621,0.95038667602157,"PS","1µm < 10µm",4.79381594458804e-09,5.04406897270016
"7358",1.11516071459984,0.423929974610713,1.14405235404909,"PP","1µm < 10µm",1.58656651292747e-09,1.38679537462793
"7359",1.45979879702249,0.354253470262231,1.66661622255549,"PE","1µm < 10µm",5.18459228346945e-09,3.11084952450524
"7360",2.52329731237361,0.387927573516324,1.05562541713227,"PP","1µm < 10µm",1.69595808211184e-08,16.0659079876942
"7361",1.31542982278714,0.89188427513187,1.80253248954325,"PP","1µm < 10µm",4.10285484761083e-09,2.2761613848361
"7362",1.19032354318322,0.525811877662196,0.967080584229408,"PE","1µm < 10µm",1.63101417216655e-09,1.68653388224744
"7363",1.18363976114147,0.790551177634356,1.26926555652428,"PP","1µm < 10µm",2.10480143887957e-09,1.65828295588774
"7364",1.25492399405133,0.322714322142282,1.61770363781923,"PP","1µm < 10µm",3.19706327167297e-09,1.9762972629417
"7365",1.10586895116539,0.166787150256162,1.52275134685845,"PP","1µm < 10µm",2.05939657773736e-09,1.35241816202366
"7366",1.31956267538285,0.294347728437336,1.53697190630736,"PE","1µm < 10µm",3.53147387330398e-09,2.29768277403879
"7367",1.11019608495757,0.446184643274142,1.75121261151607,"PP","1µm < 10µm",2.39628213866959e-09,1.36835591687241
"7368",6.28081958902702,0.0753002546314859,1.1890720685513,"PE","1µm < 10µm",2.94616546349824e-07,247.770134495521
"7369",4.74185767436044,0.603997462460622,0.960211933099963,"PS","1µm < 10µm",1.02379414775403e-07,106.621685532359
"7370",1.43552011789723,0.267037367840698,1.10117395093903,"PE","1µm < 10µm",3.257495159181e-09,2.95820215907137
"7371",1.71162878122049,0.342364865597286,1.22502425482099,"PE","1µm < 10µm",6.14289977100545e-09,5.01451277134354
"7372",1.39342666735952,0.273809263380867,0.987030575147402,"PE","1µm < 10µm",2.6704408286199e-09,2.70552999659721
"7373",1.2696220613341,0.709058291131177,0.969240390975845,"PP","1µm < 10µm",1.98360358646081e-09,2.04655481233473
"7374",1.91954642665321,0.40713640409319,0.933980223581702,"PP","1µm < 10µm",6.60592353069994e-09,7.07287302654762
"7375",1.03522013613281,0.296801972102952,1.10301144613551,"PE","1µm < 10µm",1.22370899366054e-09,1.10942547146532
"7376",1.05307427646366,0.671499069705717,0.936512585756261,"PP","1µm < 10µm",1.09368090902444e-09,1.16782296966278
"7377",1.65759405517891,0.40188850735442,1.03505090907677,"PE","1µm < 10µm",4.7140724478036e-09,4.55443534850706
"7378",1.07049662261088,0.710121326108449,0.897610213227105,"PP","1µm < 10µm",1.1011429175214e-09,1.22674954149925
"7379",1.24338445455271,0.203583252401185,0.996650633095909,"PS","1µm < 10µm",1.91584004572971e-09,1.92227846158941
"7380",1.0273200681268,0.718052271712541,1.06794936424468,"PP","1µm < 10µm",1.15789179705788e-09,1.08421975406747
"7381",1.44598190310354,0.448113685269322,1.06774591225031,"PP","1µm < 10µm",3.22817069306258e-09,3.02335102014963
"7382",1.72468257725669,0.293598911065709,1.07045160970881,"PE","1µm < 10µm",5.4915452689847e-09,5.13012005323484
"7383",1.37485616230959,0.186640263755329,1.0287593024587,"PP","1µm < 10µm",2.67353312299995e-09,2.59879363093999
"7384",2.15826989243778,0.924309333387264,1.46889799982783,"PS","1µm < 10µm",1.47675651918027e-08,10.0534994216982
"7385",2.44421600999893,0.25662096978663,1.00983455866591,"PS","1µm < 10µm",1.47458218423883e-08,14.6022154974265
"7386",1.5400885635228,0.308232653945195,1.26339505055073,"PS","1µm < 10µm",4.61504838675589e-09,3.65289414798969
"7387",1.45702280353856,0.296922769935194,1.33407079715757,"PE","1µm < 10µm",4.12646270363954e-09,3.09313622068001
"7388",2.34564666279966,0.628932928601941,0.995782142073995,"PS","1µm < 10µm",1.28514494241194e-08,12.9058846118215
"7389",1.39096679455085,0.499492589168682,0.913893383384212,"PE","1µm < 10µm",2.45949430157212e-09,2.69122672982317
"7390",2.07164538198301,0.290232399536133,0.935738530459538,"PE","1µm < 10µm",8.3195677207738e-09,8.89091070845195
"7391",16.1575077974792,0.423194669138114,1.12865823828804,"PE","10µm < 100µm",4.76086184019946e-06,4218.16071392947
"7392",1.68475767831862,0.669760445080233,1.02773266512071,"PE","1µm < 10µm",4.91464885229158e-09,4.7820304044869
"7393",3.19947565118692,0.38082333328106,1.49807996881625,"PE","1µm < 10µm",4.90649573065945e-08,32.7518946437583
"7394",3.58049589713628,0.605274478363109,1.61459712242535,"PS","1µm < 10µm",7.41128843069992e-08,45.9017814894104
"7395",1.60314660635225,0.281291012169525,0.951761767685613,"PP","1µm < 10µm",3.92146167769347e-09,4.1202134933716
"7396",1.68075058759756,0.581480515434205,1.1473702963059,"PP","1µm < 10µm",5.44770294004048e-09,4.74799021517292
"7397",1.1682722914957,0.50074259004572,0.891197955883681,"PE","1µm < 10µm",1.42104035406939e-09,1.59452829159637
"7398",1.5770034520773,0.690209458209189,0.970924892323325,"PS","1µm < 10µm",3.80788275165238e-09,3.92191278826985
"7399",3.4948151111093,0.718351801936828,0.979727091338003,"PE","1µm < 10µm",4.18193936822329e-08,42.6847374661454
"7400",1.40398804897209,0.404403119660015,1.07823338536773,"PP","1µm < 10µm",2.98402878235992e-09,2.76751659042929
"7401",1.12021080495456,0.377058019848514,1.39314864300211,"PE","1µm < 10µm",1.95837893124274e-09,1.4057214505285
"7402",1.13675697537591,0.618482940538819,1.27281002232167,"PE","1µm < 10µm",1.86967650156849e-09,1.46893603034183
"7403",1.47050398062108,0.593003927755865,1.30930289275333,"PP","1µm < 10µm",4.16330991526534e-09,3.17979127542469
"7404",1.26528312540913,0.227327866402226,1.29003444602261,"PP","1µm < 10µm",2.61315069315458e-09,2.02564412230337
"7405",2.60070926571357,0.0991707633546154,1.22555428613986,"PS","1µm < 10µm",2.15579752034476e-08,17.5903878328792
"7406",1.04379277918811,0.377452515499109,0.975546600983194,"PE","1µm < 10µm",1.10940695580184e-09,1.13721574621216
"7407",1.27736191385339,0.271030006964309,1.2184771014095,"PS","1µm < 10µm",2.53956457831141e-09,2.08421198508673
"7408",1.3450134262039,0.608525867888491,1.20560068059671,"PE","1µm < 10µm",2.93348142927538e-09,2.43321149074291
"7409",1.29631433175997,0.335482634104065,1.30650170129103,"PP","1µm < 10µm",2.84603965605716e-09,2.17836659014285
"7410",1.98347101642941,0.543391841615083,0.969232992576003,"PP","1µm < 10µm",7.56320313834512e-09,7.80328692510129
"7411",1.92016313112716,0.632519029162681,0.982259286496859,"PP","1µm < 10µm",6.95409346109786e-09,7.07969225304961
"7412",1.13002362294629,0.289668055511386,0.918360912838358,"PE","1µm < 10µm",1.32518331249081e-09,1.44298749431212
"7413",1.61106062340484,0.376579414846977,0.835050947624996,"PP","1µm < 10µm",3.49179406312609e-09,4.18153416034944
"7414",1.3768860535118,0.545234430756466,1.38139124498036,"PE","1µm < 10µm",3.6058752872839e-09,2.61032151491243
"7415",1.35261447378238,0.64953349635079,0.966386446782037,"PE","1µm < 10µm",2.39151396630893e-09,2.4746973369426
"7416",1.66046370558486,0.319466064775326,1.08840857123069,"PP","1µm < 10µm",4.98287640266476e-09,4.57813043224248
"7417",1.37365055394995,0.423366493727796,1.1437090129837,"PE","1µm < 10µm",2.96445143855493e-09,2.59196299487165
"7418",1.0321482499011,0.51706791372079,1.03847345851874,"PP","1µm < 10µm",1.14188309316145e-09,1.09957850515526
"7419",1.71190194507033,0.22145859636941,1.15355395238456,"PP","1µm < 10µm",5.78728096984806e-09,5.01691399685719
"7420",1.21951168702689,0.501782005529611,1.10301270417516,"PE","1µm < 10µm",2.00049934980789e-09,1.81366845752141
"7421",1.95349080746354,0.229244692070453,1.26090125912662,"PP","1µm < 10µm",9.39972599864056e-09,7.45476771523837
"7422",1.30421255451992,0.439245869691319,1.04478860549629,"PS","1µm < 10µm",2.31778718284362e-09,2.21842693407115
"7423",3.92600601682027,0.648820325101392,1.20090521651741,"PS","1µm < 10µm",7.2671079892792e-08,60.5135849967709
"7424",3.10298225263833,0.292682623398498,0.863504984859868,"PP","1µm < 10µm",2.57989911778856e-08,29.8770610827132
"7425",1.27407124964216,0.539373981805861,0.954782020668904,"PP","1µm < 10µm",1.97462840128591e-09,2.06814577415536
"7426",5.33823875884081,0.533834701633831,1.07579790904312,"PP","1µm < 10µm",1.63653266594764e-07,152.122685142906
"7427",4.01889441253239,0.336988448991035,1.13216209662779,"PS","1µm < 10µm",7.34900257973366e-08,64.911222532737
"7428",1.01609148224881,0.579663175121639,1.03128182766718,"PE","1µm < 10µm",1.08187179169727e-09,1.04905542081017
"7429",1.04455862510418,0.342096533732415,1.35261475777258,"PS","1µm < 10µm",1.54160311753427e-09,1.13972075838719
"7430",2.05158911238544,0.575062604833014,1.55016863775618,"PS","1µm < 10µm",1.33859778833349e-08,8.63517526887312
"7431",1.19323979433581,0.563561417621045,0.97492819422411,"PP","1µm < 10µm",1.65636412570815e-09,1.69896012395698
"7432",1.1260022766266,0.321479839117707,1.18268650684945,"PS","1µm < 10µm",1.68844705851498e-09,1.42763703545821
"7433",1.05570998888885,0.315589218504206,0.999783605279713,"PE","1µm < 10µm",1.17635906394599e-09,1.1766136769335
"7434",2.32572268013386,0.494748656965549,1.10417570045218,"PS","1µm < 10µm",1.38903110020583e-08,12.5798013815826
"7435",1.77092994564646,0.251306198055828,1.29766804754813,"PE","1µm < 10µm",7.20721962262531e-09,5.55397787303383
"7436",1.30212940514645,0.246561644802268,0.962633022685676,"PP","1µm < 10µm",2.12531445042804e-09,2.20781377777647
"7437",1.89635322519105,0.643907757825446,1.64701595450996,"PE","1µm < 10µm",1.12319590138318e-08,6.8195811844298
"7438",2.15453848581383,0.653660812267334,0.984908080746153,"PE","1µm < 10µm",9.85050439523766e-09,10.0014454016613
"7439",1.05429751492096,0.3702996789533,1.09315723010702,"PP","1µm < 10µm",1.2810679913184e-09,1.17189728616897
"7440",1.07282192552258,0.600134424875527,1.30423249505468,"PP","1µm < 10µm",1.6104154878295e-09,1.23476105214046
"7441",1.53822603518364,0.467589965229037,1.10154451178893,"PP","1µm < 10µm",4.00924433464455e-09,3.63965712845636
"7442",5.4621612762252,0.485237900022434,0.898094759501216,"PP","1µm < 10µm",1.46357748289494e-07,162.964705829904
"7443",1.12413993107005,0.420984923927148,1.05528394610302,"PP","1µm < 10µm",1.49909948817289e-09,1.42056504669554
"7444",1.63419058259843,0.712100643546283,1.47983667749238,"PP","1µm < 10µm",6.45835476102341e-09,4.36423482351258
"7445",1.98891278821155,0.1341236835718,0.939464761089677,"PP","1µm < 10µm",7.39141718039058e-09,7.86768965322056
"7446",1.00048626574769,0.698663966399126,1.08342299631979,"PS","1µm < 10µm",1.08500425946481e-09,1.00145950672119
"7447",1.0370569455608,0.576588696612099,1.24884184873721,"PE","1µm < 10µm",1.39288498542852e-09,1.11534137556086
"7448",1.80139859599077,0.5002424093296,1.08699600529856,"PP","1µm < 10µm",6.35414919501537e-09,5.84560491854807
"7449",2.62706863426696,0.563273449408837,1.26703960537946,"PS","1µm < 10µm",2.29722983521206e-08,18.1306868819153
"7450",18.239149467278,0.241568837592627,1.19129364494744,"PE","10µm < 100µm",7.22824013239352e-06,6067.55535299817
"7451",1.47293706524897,0.420153398201823,1.30596422785506,"PE","1µm < 10µm",4.17334082814499e-09,3.19560118043919
"7452",5.96777310504426,0.352149866802464,1.01909750116648,"PE","1µm < 10µm",2.16597103870112e-07,212.538156184457
"7453",1.10040530160793,0.529335345900036,1.18741705204436,"PE","1µm < 10µm",1.58219972124273e-09,1.33247178699235
"7454",6.44220279002027,0.73917475697008,1.07787685816886,"PE","1µm < 10µm",2.88185630693237e-07,267.364150653366
"7455",1.44786465233404,0.0747134886169445,1.10098484175115,"PE","1µm < 10µm",3.34168289972178e-09,3.03517611959737
"7456",1.11043772499029,0.655961212573956,1.34941793053112,"PE","1µm < 10µm",1.84768996296741e-09,1.36924960100402
"7457",1.34426181464526,0.0861050960338273,0.998959050634884,"PP","1µm < 10µm",2.42660602989907e-09,2.42913463605625
"7458",2.69809029546211,0.0904442239317229,1.13100815751056,"PE","1µm < 10µm",2.22144301417603e-08,19.6412642952602
"7459",1.29753150879606,0.285145334971497,0.847603339053951,"PE","1µm < 10µm",1.85159669794822e-09,2.18450849900482
"7460",10.5110750423013,0.275277058613224,1.00955424377457,"PE","10µm < 100µm",1.1723872015244e-06,1161.29193528128
"7461",1.04173700127166,0.247674851595756,1.38091927232964,"PP","1µm < 10µm",1.56114255018744e-09,1.13050964054818
"7462",1.93549482342317,0.900900199351854,1.08113021543151,"PE","1µm < 10µm",7.83888056569599e-09,7.25063498717153
"7463",1.21238206422185,0.761354774817119,1.04370271561884,"PE","1µm < 10µm",1.8599245291732e-09,1.78204435165276
"7464",1.21870783247734,0.415048319590798,1.3391545463563,"PS","1µm < 10µm",2.4239826497788e-09,1.81008432251095
"7465",1.39360614363078,0.129469421399556,1.12089038698262,"PE","1µm < 10µm",3.03377453249104e-09,2.70657556503612
"7466",2.45131182932629,0.137916942939124,1.12607227402317,"PP","1µm < 10µm",1.65867748090805e-08,14.7297604174377
"7467",1.04295581593041,0.631431047768288,1.10809656684127,"PE","1µm < 10µm",1.25711595985707e-09,1.13448231632068
"7468",3.04063365843836,0.359444665974705,1.33731215199573,"PE","1µm < 10µm",3.75945669798315e-08,28.1120357156161
"7469",1.76355292112035,0.824336628148671,1.14315534498555,"PE","1µm < 10µm",6.27004620355571e-09,5.4848592809886
"7470",1.16994407968412,0.631095101444333,1.01025152194566,"PE","1µm < 10µm",1.61779997970403e-09,1.60138336301467
"7471",4.2675680058493,0.102703990230002,0.975337608834925,"PS","1µm < 10µm",7.58047330131162e-08,77.7215318331338
"7472",2.42884765706615,0.641943509276431,1.03486467501961,"PE","1µm < 10µm",1.48280618794552e-08,14.3285032694484
"7473",2.45596221286817,0.0318379201485848,1.15316721424076,"PP","1µm < 10µm",1.70827320167599e-08,14.813751037838
"7474",1.17287455071263,0.815471264512895,1.02274243743676,"PP","1µm < 10µm",1.65014066063227e-09,1.6134469444408
"7475",1.15068890992615,0.0969591031638924,1.1078516256279,"PE","1µm < 10µm",1.68793369104216e-09,1.52360988781823
"7476",3.76088377467531,0.215619160910788,1.16687101974093,"PE","1µm < 10µm",6.20715500660102e-08,53.19486816957
"7477",1.18965081865714,0.469860380441526,1.41768517113931,"PP","1µm < 10µm",2.38692250974327e-09,1.68367600814012
"7478",1.99060773506219,0.308603234855614,1.66865546560853,"PE","1µm < 10µm",1.3162056090707e-08,7.88782128005495
"7479",1.25543437883018,0.51148827719292,1.17334885374588,"PE","1µm < 10µm",2.32171659181274e-09,1.97870955803189
"7480",1.97899760871941,0.198070346026818,0.94804826812065,"PS","1µm < 10µm",7.34795110097752e-09,7.75060864310593
"7481",2.1494715569494,0.160987255294172,1.29527396004085,"PP","1µm < 10µm",1.28634286695309e-08,9.931048617024
"7482",1.67376844323861,0.562487902168104,1.66945040233845,"PP","1µm < 10µm",7.82815917270015e-09,4.68906363539462
"7483",1.47620779173407,0.355862444485117,1.10725692553696,"PE","1µm < 10µm",3.56197514938211e-09,3.21693643745308
"7484",1.03939188041014,0.375290973359854,1.02589075531385,"PS","1µm < 10µm",1.15196444726475e-09,1.12289192713539
"7485",1.11767274262785,0.600256300351322,1.0677078720216,"PE","1µm < 10µm",1.49072118603103e-09,1.39618825063872
"7486",2.9196150744857,0.224450291953361,0.902186416176983,"PP","1µm < 10µm",2.24529327612161e-08,24.8872432111763
"7487",1.04050247627712,0.390780553587817,1.35542952367736,"PE","1µm < 10µm",1.52688488339471e-09,1.12649522289597
"7488",6.98147125280624,0.197046884732995,1.07587467003855,"PE","1µm < 10µm",3.66102373972948e-07,340.283477405254
"7489",2.07980507270792,0.713926876268758,1.30736847013254,"PP","1µm < 10µm",1.17615864816296e-08,8.99638223678231
"7490",1.37041366813439,0.529317245343663,1.09294314966841,"PP","1µm < 10µm",2.81288914365749e-09,2.57368294454374
"7491",1.09898863796928,0.449527967922227,1.06996623950775,"PE","1µm < 10µm",1.42020056793801e-09,1.32733213020943
"7492",1.56033639140203,0.598163652117712,1.66047533282546,"PS","1µm < 10µm",6.30793400568985e-09,3.79887245597095
"7493",1.99313576713528,0.689096731394327,0.903217724887147,"PE","1µm < 10µm",7.15159809069015e-09,7.91791158835342
"7494",1.46929094534804,0.344181779506263,0.937380185350569,"PE","1µm < 10µm",2.97330304543612e-09,3.17192862821624
"7495",1.55742999714933,0.370154256241147,1.74881013614509,"PE","1µm < 10µm",6.6064517506947e-09,3.77768381721377
"7496",1.37125693628774,0.478718726629352,1.72189272212827,"PE","1µm < 10µm",4.43979177818008e-09,2.57843692648428
"7497",2.34273732957591,0.605237040209913,0.940808089999929,"PE","1µm < 10µm",1.20968372137994e-08,12.8579221866601
"7498",1.19843384137726,0.494952045021479,1.0827205558552,"PE","1µm < 10µm",1.86362520065218e-09,1.72124302117842
"7499",3.22050183108508,0.469666915625733,1.20521206583586,"PE","1µm < 10µm",4.02563246802408e-08,33.4018599891145
"7500",3.722996913916,0.40411447958108,1.13761104194451,"PS","1µm < 10µm",5.8704558668445e-08,51.6033657409845
"7501",1.04847884176473,0.330751296551099,1.00299562854162,"PP","1µm < 10µm",1.15605381908836e-09,1.15260105447248
"7502",2.03568670337705,0.327550129927963,1.1800339892177,"PS","1µm < 10µm",9.95468074842987e-09,8.43592713378479
"7503",3.01343512244918,0.31844808602858,1.0305841289685,"PE","1µm < 10µm",2.82012908357441e-08,27.3643752538384
"7504",1.91425386501272,0.286790804941001,0.973901211723101,"PP","1µm < 10µm",6.83145959612909e-09,7.01453033829
"7505",2.28295437812641,0.401681152707778,1.52445041251006,"PE","1µm < 10µm",1.81386516553545e-08,11.8984858454586
"7506",2.42928108741251,0.498197366422336,1.0917733128028,"PE","1µm < 10µm",1.56518537601958e-08,14.3361754465442
"7507",1.32377173663691,0.253233231178304,1.01685360946289,"PS","1µm < 10µm",2.3588360025443e-09,2.31974001035434
"7508",1.29359507677509,0.41404419817344,1.1339767422099,"PE","1µm < 10µm",2.45470444722428e-09,2.16468676636219
"7509",1.48964435300129,0.437686078552937,1.17594541239172,"PE","1µm < 10µm",3.88718263541998e-09,3.30558084963651
"7510",1.03534509923995,0.5109287940876,0.905229223377582,"PE","1µm < 10µm",1.00464808822984e-09,1.10982728162631
"7511",1.981698830697,0.621341497193219,1.00252425106718,"PE","1µm < 10µm",7.80203414032705e-09,7.78238943548928
"7512",6.44161979796076,0.714731773189531,1.20546621007224,"PP","1µm < 10µm",3.22210957382761e-07,267.291571253128
"7513",2.23681106604506,0.537962988734761,0.985580803501787,"PE","1µm < 10µm",1.10301176279608e-08,11.1914899202283
"7514",1.11110400673601,0.363426548081117,1.05727913948825,"PP","1µm < 10µm",1.4502865008058e-09,1.37171580015073
"7515",1.02635544235252,0.333605267045712,1.1385949751098,"PP","1µm < 10µm",1.2310129778741e-09,1.08116846181882
"7516",1.51876996509198,0.261750437713281,1.09629097282855,"PP","1µm < 10µm",3.84062441221332e-09,3.50328927940007
"7517",4.68907537283497,0.34365256836203,1.47099772296291,"PS","1µm < 10µm",1.51660904428813e-07,103.100706453396
"7518",4.35148206470169,0.0980805812112809,1.19916867538729,"PE","1µm < 10µm",9.88079454462018e-08,82.3970367757396
"7519",1.04998950453112,0.0689055125237839,1.03615099747519,"PP","1µm < 10µm",1.19943833011124e-09,1.15759028658365
"7520",1.35376248833451,0.817438346807907,1.07329611331141,"PE","1µm < 10µm",2.66285172633646e-09,2.48100379132171
"7521",1.0111717508081,0.481863502202909,0.989268879864806,"PE","1µm < 10µm",1.02279626150929e-09,1.03389107079672
"7522",7.51496351503036,0.343639315515259,0.952555323701673,"PS","1µm < 10µm",4.04269370192762e-07,424.405134414402
"7523",2.83599399681479,0.239942327380782,1.35033927272252,"PS","1µm < 10µm",3.08005747238358e-08,22.8095082073237
"7524",1.00438394330218,0.557128989529422,1.12758383440753,"PE","1µm < 10µm",1.14247873316945e-09,1.01320957103801
"7525",1.04053516675133,0.12352357609231,1.11907822668471,"PE","1µm < 10µm",1.2607551000335e-09,1.12660140280677
"7526",1.49951854601455,0.52736193081279,1.11049279763834,"PE","1µm < 10µm",3.74430545476339e-09,3.37175122857736
"7527",1.36573492587457,0.327056307376768,0.970910462583603,"PP","1µm < 10µm",2.47330928755634e-09,2.54741233396007
"7528",2.9772174781718,0.557421567061464,0.980736574699045,"PP","1µm < 10µm",2.58811787069306e-08,26.3895314752309
"7529",1.05640689941843,0.482044968459539,0.940369928188247,"PE","1µm < 10µm",1.10864478717483e-09,1.17894538515368
"7530",2.0289888121416,0.410386758865539,1.01479543332672,"PP","1µm < 10µm",8.4765174655122e-09,8.35293221385943
"7531",1.02202581389621,0.370365552371074,0.881680649452512,"PE","1µm < 10µm",9.41232478710431e-10,1.06754353664776
"7532",1.63033185710537,0.340668376048062,1.10988065358017,"PP","1µm < 10µm",4.80954869101644e-09,4.33339267199778
"7533",1.26475196569963,0.535373535922358,1.02575729159615,"PP","1µm < 10µm",2.07520355173201e-09,2.02309412639207
"7534",2.75341745149217,0.045884414438081,1.00978331442065,"PE","1µm < 10µm",2.10787266662329e-08,20.8745048221822
"7535",2.21480323634382,0.413927955301719,1.08965403172142,"PE","1µm < 10µm",1.18384291246464e-08,10.8643925319527
"7536",1.99413110983855,0.301731967891604,1.03681276447971,"PS","1µm < 10µm",8.22169689453131e-09,7.92977977914568
"7537",1.77771733542761,0.0410755996507248,1.29360229048828,"PE","1µm < 10µm",7.26756455727242e-09,5.61808262918984
"7538",1.62222252190643,0.301044219640112,1.06999793724177,"PP","1µm < 10µm",4.56787509729171e-09,4.26905037692572
"7539",1.19404354299661,0.299593291547352,0.933063613991479,"PP","1µm < 10µm",1.58844340981037e-09,1.70239562018209
"7540",1.02189726579154,0.689110073726231,1.14080784242644,"PE","1µm < 10µm",1.21740255670522e-09,1.06714076764748
"7541",1.49239851233949,0.0497606903482139,1.1315863290885,"PE","1µm < 10µm",3.76133585897602e-09,3.32394954082364
"7542",2.87425556507748,0.582696445988251,1.01229677493495,"PP","1µm < 10µm",2.40372065838648e-08,23.7452169946995
"7543",1.43794458640038,0.755176873640331,1.12848219572656,"PP","1µm < 10µm",3.35522123564813e-09,2.9732159252082
"7544",2.06034996021494,0.0971301702123493,1.14808891594295,"PE","1µm < 10µm",1.00414979739529e-08,8.74627203042509
"7545",1.48705239371313,0.577572363536696,1.25165875491833,"PS","1µm < 10µm",4.11589941310746e-09,3.28835586930882
"7546",1.42821052381552,0.576979282708792,1.16515132443916,"PP","1µm < 10µm",3.39436874442768e-09,2.91324283226605
"7547",1.26318129749316,0.902491272301148,1.0616257492048,"PE","1µm < 10µm",2.13977694738776e-09,2.01556617196836
"7548",1.02274023149807,0.295267973971432,1.12724319752441,"PE","1µm < 10µm",1.2059065206895e-09,1.06978380826591
"7549",1.826671461507,0.445423799023183,0.963819643041544,"PE","1µm < 10µm",5.87458381456433e-09,6.09510696007999
"7550",1.69555931588846,0.187353591861865,0.981025796544742,"PE","1µm < 10µm",4.78210810408011e-09,4.87459975152856
"7551",1.09237815211585,0.473423768802006,1.54270111097781,"PE","1µm < 10µm",2.01094785336863e-09,1.30352395487291
"7552",1.28769530799273,0.38566601933945,2.08645791616754,"PP","1µm < 10µm",4.45501293323981e-09,2.13520382976279
"7553",1.84540286772618,0.684211114614075,1.33780862045249,"PP","1µm < 10µm",8.40751331113377e-09,6.28454113884398
"7554",1.8433468516842,0.648516448591937,1.25817885295911,"PE","1µm < 10µm",7.88067769508872e-09,6.26355917249297
"7555",1.30882752526586,0.489046814937279,1.02016188972981,"PS","1µm < 10µm",2.28726431877089e-09,2.24206014927364
"7556",1.28773183921962,0.620016847880429,1.09980123610237,"PP","1µm < 10µm",2.34849967700111e-09,2.1353855586888
"7557",1.31057702819509,0.376179699028157,1.0961837925014,"PE","1µm < 10µm",2.46757880169837e-09,2.25106302298774
"7558",4.40973621680921,0.600736955784513,1.23041170696203,"PS","1µm < 10µm",1.05508704133391e-07,85.7507316749277
"7559",2.31428425172652,0.280960747739957,1.12113445436098,"PP","1µm < 10µm",1.38965757654967e-08,12.3951018644034
"7560",1.09593734316279,0.620594680108547,1.26905516633192,"PS","1µm < 10µm",1.67046614263757e-09,1.31630695572195
"7561",1.27064265371966,0.289322549768705,1.10449023548367,"PE","1µm < 10µm",2.26585529257176e-09,2.05149418236324
"7562",1.17919039038658,0.040716025270682,1.12164178560839,"PE","1µm < 10µm",1.83910266651719e-09,1.63965241854791
