"","source","doi","article","tech.a1","tech.a2","tech.a3","tech.a4","tech.a5","tech.a6","tech.1","tech.2","tech.3","tech.4","tech.5","tech.6","tech.7","tech.8","tech.9","tech.10","tech.11","tech.12","risk.b1","risk.13","risk.14","risk.15","risk.16","risk.17","risk.18","risk.19","risk.20","technical.quality","risk.quality","total.quality","score.source","tech.tier.zero","tech.tier.zero.criteria.failure","risk.tier.zero","risk.tier.zero.criteria.failure","authors","year","genus","species","organism.group","environment","life.stage","invitro.invivo","sex","body.length.cm","body.size.source","max.size.ingest.mm","ingest.size.source","exposure.route","leachate.only","mix","type","negative.control","reference.material","exposure.media","solvent","detergent","media.sal.ppt","media.ph","media.temp","media.temp.min","media.temp.max","exposure.duration.d","treatments","replicates","dosing.frequency","sample.size","dose.particles.mL.nominal","dose.particles.mL.min.nominal","dose.particles.mL.max.nominal","dose.mg.L.nominal","dose.mg.kg.sed.nominal","dose.mg.kg.food.nominal","dose.particles.kg.food.nominal","dose.particles.kg.food.min.nominal","dose.particles.kg.food.max.nominal","dose.percent.sed.nominal","dose.particles.m2.nominal","dose.mg.m2.nominal","dose.percent.food.nominal","dose.particles.kg.sed.nominal","chem.add.nominal","chem.add.dose.mg.L.nominal","chem.exp.typ.nominal","dose.particles.mL.measured","dose.particles.mL.min.measured","dose.particles.mL.max.measured","dose.mg.L.measured","dose.mg.kg.sed.measured","dose.mg.kg.food.measured","dose.particles.kg.food.measured","dose.particles.kg.food.min.measured","dose.particles.kg.food.max.measured","dose.percent.sed.measured","dose.particles.m2.measured","dose.mg.m2.measured","dose.percent.food.measured","dose.particles.kg.sed.measured","chem.add.dose.mg.L.measured","dose.particles.mL.master","dose.particles.mL.master.converted.reported","dose.mg.L.master","dose.mg.L.master.converted.reported","effect","effect.metric","af.time","acute.chronic","af.noec","direction","stat.clarity","lvl1","lvl2","lvl3","effect.score","bio.org","target.cell.tissue","polymer","density.g.cm3","density.mg.um.3","density.reported.estimated","shape","charge","zetapotential.mV","zetapotential.media","functional.group","size.length.mm.nominal","size.length.min.mm.nominal","size.length.max.mm.nominal","size.length.mm.measured","size.length.min.mm.measured","size.length.max.mm.measured","size.width.mm.nominal","size.width.min.mm.nominal","size.width.max.mm.nominal","size.width.mm.measured","size.width.min.mm.measured","size.width.max.mm.measured","size.height.mm.nominal","size.height.min.mm.nominal","size.height.max.mm.nominal","size.height.mm.measured","size.height.min.mm.measured","size.height.max.mm.measured","csf","csf.calculated.estimated","size.length.um.used.for.conversions","size.width.um.used.for.conversions","particle.surface.area.um2","particle.volume.um3","mass.per.particle.mg","size.category","weather.biofoul","size.valid","size.valid.method","size.valid.media","shape.valid","shape.valid.method","polymer.valid","polymer.valid.method","particle.source","supplier.part","sodium.azide","contaminant.screen","sol.rinse","clean.method","background.plastics","concentration.valid","particle.behavior","uptake.valid","uptake.valid.method","tissue.distribution","fed","curator","effect_f","size_f","shape_f","poly_f","org_f","lvl1_f","lvl2_f","lvl3_f","bio_f","vivo_f","life_f","env_f","species_f","dose.um3.mL.master","af.time_noNA","acute.chronic_f","tier_zero_tech_f","tier_zero_risk_f","max.size.ingest.um","dose.surface.area.um2.mL.master","particle.surface.area.um2.mg","environment.noNA","chem.exp.typ.nominal_f","dose.specific.surface.area.um2.mg.mL","Species","Group","alpha","a.sa","a.v","a.m","a.ssa","R.ave","p.ave","x2M","EC_mono_p.particles.mL","mu.p.mono","mu.p.poly","EC_poly_p.particles.mL","CF_bio","EC_env_p.particles.mL","mu.sa.mono","x_LL_sa","x_UL_sa","mu.sa.poly","EC_poly_sa.particles.mL","EC_env_sa.particles.mL","mu.v.mono","x_LL_v","x_UL_v","mu.v.poly","EC_poly_v.particles.mL","EC_env_v.particles.mL","mu.m.mono","x_LL_m","x_UL_m","mu.m.poly","EC_poly_m.particles.mL","EC_env_m.particles.mL","mu.ssa.mono","x_LL_ssa","x_UL_ssa","mu.ssa.poly","EC_poly_ssa.particles.mL","EC_env_ssa.particles.mL","dose_new"
"11","Koelmans,Rochman","10.1002/etc.3093",2,2,2,2,2,2,2,1,1,2,2,1,0,0,0,1,0,1,2,"P",2,2,2,2,0,1,0,2,11,11,22,"de Ruijter","Pass",NA,"Pass",NA,"Au","2015","Hyalella","azteca","Crustacea","Freshwater","Early","invivo",NA,0.78,"Koelmans 2020",0.112,"Koelmans 2020","water","N","N","Lab","Y","N","hard.reconstituted.water","ethanol",NA,NA,NA,25,NA,NA,10,3,3,2,10,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Particle Only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,"reported",0.927064357,"converted",NA,"LC50",10,"acute",10,NA,"Clear","fitness","mortality","mortality",6,"organism",NA,"PP",0.875,8.75e-10,"estimated","fiber",NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.075,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.5,20,3612.831552,14922.5651,1.31e-05,3,"N","Y","laser.measuring.microscope",NA,"Y","microscopy","Y","FTIR","lab",NA,"N","N","N","N","N","Y","N","Y","microscopy","gut","Y","LTH,EM",NA,"1µm < 100µm","Fiber","Polypropylene","Crustacea","Fitness","Mortality","Mortality","Organism","In Vivo","Early","Freshwater","Hyalella azteca",1059502.1221,"10","Acute","Red Criteria Passed","Red Criteria Passed",112,256511.040192,275788668.091603,"Freshwater","Particle Only",19580995434.5038,"Hyalella azteca","Crustacea",2.07,1.5,1.48,1.32,1.98,0.77,1.1,145.454545454545,71,1,4.5207925495501,15.7052108058057,1.00476449974776,15.7800382787284,3612.831552,1.80251477086768,38135.8496976963,262.183966671662,978.36280169349,983.024211015373,14922.5651,0.207996569298423,640085.610703487,454.254138264182,2332.39949370329,2343.5122105027,0.0131,2.28796226228265e-07,0.704094171773835,0.00280347094406865,73.7366306180914,74.0879487760717,275788.668091603,7878253.9405582,54162.9958413377,280068.339135568,15.5389065138792,15.612941630045,156.12941630045
"12","Rochman","10.1007/s00128-017-2186-3",28,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,1,2,"P",2,0,2,2,0,0,1,0,8,7,15,"EM,JV","Pass",NA,"Pass",NA,"Frydkejar","2017","Daphnia","magna","Crustacea","Freshwater","Adult","invivo","F",0.5,"Koelmans 2020",0.11487,"Koelmans 2020","water","N","N","Lab","Y","N","artificial.freshwater",NA,"tween20",NA,7.8,20,NA,NA,2,6,5,0,4,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Particle Only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994.756138,"converted",10,"reported","N","NOEC",10,"acute",1,NA,"Unclear","fitness","mortality","immobilization",6,"organism",NA,"PE",0.935,9.35e-10,"estimated","fragment",NA,NA,NA,NA,NA,NA,NA,0.04,0.01,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,"estimated",40,NA,11536.0945335531,13311.7804350991,5.01e-06,3,"N","Y","coulter.counter",NA,"Y","microscopy","N",NA,"commercial","aage.vastergaard","unknown","N","N","N","N","Y","N","Y","microscopy","gut","N","LTH,EM","No","1µm < 100µm","Fragment","Polyethylene","Crustacea","Fitness","Mortality","Immobilization","Organism","In Vivo","Adult","Freshwater","Daphnia magna",10695187.1636412,"10","Acute","Red Criteria Passed","Red Criteria Passed",114.87,23011695.3793534,2302613679.35192,"Freshwater","Particle Only",4593152770330.02,"Daphnia magna","Crustacea",2.07,1.5,1.48,1.32,1.98,0.77,1.1,149.181818181818,1994.756138,1,4.53938275963685,439.433342289818,1.0046336786494,441.469535185819,11536.0945335531,1.80251477086768,40115.3535428837,268.902430817624,85576.3754510664,85972.9088748868,13311.7804350991,0.207996569298423,690563.881019486,472.537483611373,56193.9669371513,56454.3517219729,0.00501,2.28796226228265e-07,0.759620269121435,0.00295138231753822,749.398801415132,752.871274641133,2302613.67935192,7878253.9405582,52809.746097587,274477.504975017,3703.52313873054,3720.68407482603,372068.407482603
"13","Rochman","10.1007/s00128-017-2186-3",28,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,1,2,"P",2,0,2,2,0,0,1,0,8,7,15,"EM,JV","Pass",NA,"Pass",NA,"Frydkejar","2017","Daphnia","magna","Crustacea","Freshwater","Adult","invivo","F",0.5,"Koelmans 2020",0.11487,"Koelmans 2020","water","N","N","Lab","Y","N","artificial.freshwater",NA,"tween20",NA,7.8,20,NA,NA,2,6,5,0,4,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Particle Only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9973.780692,"converted",50,"reported","Y","LOEC",10,"acute",2,"increase","Unclear","fitness","mortality","immobilization",6,"organism",NA,"PE",0.935,9.35e-10,"estimated","fragment",NA,NA,NA,NA,NA,NA,NA,0.04,0.01,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,"estimated",40,NA,11536.0945335531,13311.7804350991,5.01e-06,3,"N","Y","coulter.counter",NA,"Y","microscopy","N",NA,"commercial","aage.vastergaard","unknown","N","N","N","N","Y","N","Y","microscopy","gut","N","LTH,EM","Yes","1µm < 100µm","Fragment","Polyethylene","Crustacea","Fitness","Mortality","Immobilization","Organism","In Vivo","Adult","Freshwater","Daphnia magna",53475935.8289292,"10","Acute","Red Criteria Passed","Red Criteria Passed",114.87,115058476.919839,2302613679.35192,"Freshwater","Particle Only",22965763856255.3,"Daphnia magna","Crustacea",2.07,1.5,1.48,1.32,1.98,0.77,1.1,149.181818181818,9973.780692,1,4.53938275963685,2197.16671188968,1.0046336786494,2207.34767637173,11536.0945335531,1.80251477086768,40115.3535428837,268.902430817624,427881.877341133,429864.544460633,13311.7804350991,0.207996569298423,690563.881019486,472.537483611373,280969.834742098,282271.758666467,0.00501,2.28796226228265e-07,0.759620269121435,0.00295138231753822,3746.99400782703,3764.35637396052,2302613.67935192,7878253.9405582,52809.746097587,274477.504975017,18517.615697366,18603.4203778606,930171.01889303
"14","Rochman","10.1007/s00128-017-2186-3",28,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,1,2,"P",2,0,2,2,0,0,1,0,8,7,15,"EM,JV","Pass",NA,"Pass",NA,"Frydkejar","2017","Daphnia","magna","Crustacea","Freshwater","Adult","invivo","F",0.5,"Koelmans 2020",0.11487,"Koelmans 2020","water","N","N","Lab","Y","N","artificial.freshwater",NA,"tween20",NA,7.8,20,NA,NA,2,6,5,0,4,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Particle Only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12965.9149,"converted",65,"reported",NA,"EC50",10,"acute",10,NA,"Unclear","fitness","mortality","immobilization",6,"organism",NA,"PE",0.935,9.35e-10,"estimated","fragment",NA,NA,NA,NA,NA,NA,NA,0.04,0.01,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,"estimated",40,NA,11536.0945335531,13311.7804350991,5.01e-06,3,"N","Y","coulter.counter",NA,"Y","microscopy","N",NA,"commercial","aage.vastergaard","unknown","N","N","N","N","Y","N","Y","microscopy","gut","N","LTH,EM",NA,"1µm < 100µm","Fragment","Polyethylene","Crustacea","Fitness","Mortality","Immobilization","Organism","In Vivo","Adult","Freshwater","Daphnia magna",69518716.5797526,"10","Acute","Red Criteria Passed","Red Criteria Passed",114.87,149576020.000405,2302613679.35192,"Freshwater","Particle Only",29855493014052.9,"Daphnia magna","Crustacea",2.07,1.5,1.48,1.32,1.98,0.77,1.1,149.181818181818,12965.9149,1,4.53938275963685,2856.3167255447,1.0046336786494,2869.55197937177,11536.0945335531,1.80251477086768,40115.3535428837,268.902430817624,556246.440560634,558823.907816063,13311.7804350991,0.207996569298423,690563.881019486,472.537483611373,365260.785175996,366953.286277728,0.00501,2.28796226228265e-07,0.759620269121435,0.00295138231753822,4871.09221032541,4893.66328629964,2302613.67935192,7878253.9405582,52809.746097587,274477.504975017,24072.9004073184,24184.4464919649,241844.464919649
"15","Koelmans","10.1021/acs.est.8b00168",30,2,2,2,2,2,2,1,1,2,2,2,1,0,0,0,1,1,2,"P",2,2,0,0,0,1,0,2,13,7,20,"de Ruijter","Pass",NA,"Pass",NA,"Gardon","2018","Pinctada","margaritifera","Mollusca","Marine","Adult","invivo","M",9.8,"sealifebase.org",6.3959384728831,NA,"water","N","N","Lab","Y","N","filtered.seawater",NA,"tween20",35,8.2,28.9,NA,NA,60,3,4,1,6,3.2,NA,NA,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Particle Only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,"reported",0.0025,"reported","N","NOEC",1,"chronic",1,NA,"Clear","metabolism","gen.metabolism","assimilation.efficiency",1,"organism",NA,"PS",1.07,1.07e-09,"estimated","sphere",NA,NA,NA,NA,NA,0.006,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,201.0619298,268.0825731,2.87e-07,3,"N","N",NA,NA,"N",NA,"Y","raman","commercial","polysciences","unknown","N","N","N","N","N","aeration","N",NA,NA,"Y","LTH","No","1µm < 100µm","Sphere","Polystyrene","Mollusca","Metabolism","General Metabolism","Assimilation Efficiency","Organism","In Vivo","Adult","Marine","Pinctada margaritifera",857.86423392,"1","Chronic","Red Criteria Passed","Red Criteria Passed",6395.9384728831,643.39817536,700564215.33101,"Marine","Particle Only",2241805489.05923,"Pinctada margaritifera","Mollusca",2.07,1.5,1.48,1.32,1.98,0.77,1.1,6493.50649350649,3.2,1,7.01807576531229,0.455965439389583,0.999973118347602,0.455953182285136,201.0619298,1.80251477086768,76004164.7355237,11704.6413692706,0.0549694907397315,0.0549680130689889,268.0825731,0.207996569298423,56950036826.0408,170122.852600677,0.00504261609070026,0.00504248053684733,0.000287,2.28796226228265e-07,62645.0405086449,6.45123218527759,2.02842743149855e-05,2.02837290401742e-05,700564.21533101,7878253.9405582,1213.25110684596,11412.0095992388,27.990204582072,27.9894521591218,27989.4521591218
"16","Koelmans","10.1021/acs.est.8b00168",30,2,2,2,2,2,2,1,1,2,2,2,1,0,0,0,1,1,2,"P",2,2,0,0,0,1,0,2,13,7,20,"de Ruijter","Pass",NA,"Pass",NA,"Gardon","2018","Pinctada","margaritifera","Mollusca","Marine","Adult","invivo","M",9.8,"sealifebase.org",6.3959384728831,NA,"water","N","N","Lab","Y","N","filtered.seawater",NA,"tween20",35,8.2,28.9,NA,NA,60,3,4,1,6,32,NA,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Particle Only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,"reported",0.025,"reported","Y","LOEC",1,"chronic",2,"decrease","Clear","metabolism","gen.metabolism","assimilation.efficiency",1,"organism",NA,"PS",1.07,1.07e-09,"estimated","sphere",NA,NA,NA,NA,NA,0.006,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,201.0619298,268.0825731,2.87e-07,3,"N","N",NA,NA,"N",NA,"Y","raman","commercial","polysciences","unknown","N","N","N","N","N","aeration","N",NA,NA,"Y","LTH","Yes","1µm < 100µm","Sphere","Polystyrene","Mollusca","Metabolism","General Metabolism","Assimilation Efficiency","Organism","In Vivo","Adult","Marine","Pinctada margaritifera",8578.6423392,"1","Chronic","Red Criteria Passed","Red Criteria Passed",6395.9384728831,6433.9817536,700564215.33101,"Marine","Particle Only",22418054890.5923,"Pinctada margaritifera","Mollusca",2.07,1.5,1.48,1.32,1.98,0.77,1.1,6493.50649350649,32,1,7.01807576531229,4.55965439389583,0.999973118347602,4.55953182285136,201.0619298,1.80251477086768,76004164.7355237,11704.6413692706,0.549694907397315,0.549680130689889,268.0825731,0.207996569298423,56950036826.0408,170122.852600677,0.0504261609070026,0.0504248053684733,0.000287,2.28796226228265e-07,62645.0405086449,6.45123218527759,0.000202842743149855,0.000202837290401742,700564.21533101,7878253.9405582,1213.25110684596,11412.0095992388,279.90204582072,279.894521591219,139947.260795609
"17","Koelmans","10.1021/acs.est.8b00168",30,2,2,2,2,2,2,1,1,2,2,2,1,0,0,0,1,1,2,"P",2,2,0,0,0,1,0,2,13,7,20,"de Ruijter","Pass",NA,"Pass",NA,"Gardon","2018","Pinctada","margaritifera","Mollusca","Marine","Adult","invivo","M",9.8,"sealifebase.org",6.3959384728831,NA,"water","N","N","Lab","Y","N","filtered.seawater",NA,"tween20",35,8.2,28.9,NA,NA,60,3,4,1,6,0.32,NA,NA,0.00025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Particle Only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,"reported",0.00025,"reported","Y","LOEC",1,"chronic",2,"decrease","Clear","metabolism","gen.metabolism","energy.balance",1,"organism",NA,"PS",1.07,1.07e-09,"estimated","sphere",NA,NA,NA,NA,NA,0.006,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,201.0619298,268.0825731,2.87e-07,3,"N","N",NA,NA,"N",NA,"Y","raman","commercial","polysciences","unknown","N","N","N","N","N","aeration","N",NA,NA,"Y","LTH","Yes","1µm < 100µm","Sphere","Polystyrene","Mollusca","Metabolism","General Metabolism","Energy Balance","Organism","In Vivo","Adult","Marine","Pinctada margaritifera",85.786423392,"1","Chronic","Red Criteria Passed","Red Criteria Passed",6395.9384728831,64.339817536,700564215.33101,"Marine","Particle Only",224180548.905923,"Pinctada margaritifera","Mollusca",2.07,1.5,1.48,1.32,1.98,0.77,1.1,6493.50649350649,0.32,1,7.01807576531229,0.0455965439389583,0.999973118347602,0.0455953182285136,201.0619298,1.80251477086768,76004164.7355237,11704.6413692706,0.00549694907397314,0.00549680130689889,268.0825731,0.207996569298423,56950036826.0408,170122.852600677,0.000504261609070026,0.000504248053684733,0.000287,2.28796226228265e-07,62645.0405086449,6.45123218527759,2.02842743149855e-06,2.02837290401742e-06,700564.21533101,7878253.9405582,1213.25110684596,11412.0095992388,2.7990204582072,2.79894521591218,1399.47260795609
"18","Koelmans","10.1038/s41598-019-47160-1",31,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,2,1,2,"P",2,1,2,2,0,0,0,1,15,8,23,"de Ruijter","Pass",NA,"Pass",NA,"Gerdes","2019","Daphnia","magna","Crustacea","Freshwater","Early","invivo",NA,0.5,"Koelmans 2020",0.11487,"Koelmans 2020","water","N","N","Lab","N","Y","m7.medium",NA,"tween80",NA,NA,21,NA,NA,4,6,4,0,10,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Particle Only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.06519453,"converted",0.1,"reported","Y","LOEC",10,"acute",2,"increase","Clear","fitness","mortality","mortality",6,"organism",NA,"PET",1.4,1.4e-09,"reported","fragment",NA,NA,NA,NA,NA,NA,NA,NA,0.003,0.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,"estimated",21,NA,3179.63605581058,1926.2562282727,1.09e-06,3,"N","Y","laser.particle.counter","milliq.water","Y","microscopy","Y","FTIR","modified","goodfellow,ES306312","N","N","N","N","N","N","sonicated","N",NA,NA,"Y","LTH","Yes","1µm < 100µm","Fragment","Polyethylene Terephthalate","Crustacea","Fitness","Mortality","Mortality","Organism","In Vivo","Early","Freshwater","Daphnia magna",71428.5714239678,"10","Acute","Red Criteria Passed","Red Criteria Passed",114.87,292733.812012803,2917097298.90879,"Freshwater","Particle Only",268563130286.976,"Daphnia magna","Crustacea",2.07,1.5,1.48,1.32,1.98,0.77,1.1,149.181818181818,92.06519453,1,4.53938275963685,20.2814345925227,1.0046336786494,20.3754122429732,3179.63605581058,1.80251477086768,40115.3535428837,268.902430817624,1088.62464025601,1093.66897700878,1926.2562282727,0.207996569298423,690563.881019486,472.537483611373,375.295422101159,377.034420485766,0.00109,2.28796226228265e-07,0.759620269121435,0.00295138231753822,7.52501606208908,7.55988456835235,2917097.29890879,7878253.9405582,52809.746097587,274477.504975017,216.546197560125,217.549603052368,10877.4801526184
"19","Koelmans","10.1038/s41598-019-47160-1",31,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,2,1,2,"P",2,1,2,2,0,0,0,1,15,8,23,"de Ruijter","Pass",NA,"Pass",NA,"Gerdes","2019","Daphnia","magna","Crustacea","Freshwater","Early","invivo",NA,0.5,"Koelmans 2020",0.11487,"Koelmans 2020","water","N","N","Lab","N","Y","m7.medium",NA,"tween80",NA,NA,21,NA,NA,4,6,4,0,10,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Particle Only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51556.50894,"converted",56,"reported",NA,"LC50",10,"acute",10,NA,"Clear","fitness","mortality","mortality",6,"organism",NA,"PET",1.4,1.4e-09,"reported","fragment",NA,NA,NA,NA,NA,NA,NA,NA,0.003,0.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,"estimated",21,NA,3179.63605581058,1926.2562282727,1.09e-06,3,"N","Y","laser.particle.counter","milliq.water","Y","microscopy","Y","FTIR","modified","goodfellow,ES306312","N","N","N","N","N","N","sonicated","N",NA,NA,"Y","LTH",NA,"1µm < 100µm","Fragment","Polyethylene Terephthalate","Crustacea","Fitness","Mortality","Mortality","Organism","In Vivo","Early","Freshwater","Daphnia magna",39999999.9999047,"10","Acute","Red Criteria Passed","Red Criteria Passed",114.87,163930934.737345,2917097298.90879,"Freshwater","Particle Only",150395352970041,"Daphnia magna","Crustacea",2.07,1.5,1.48,1.32,1.98,0.77,1.1,149.181818181818,51556.50894,1,4.53938275963685,11357.6033725176,1.0046336786494,11410.2308567732,3179.63605581058,1.80251477086768,40115.3535428837,268.902430817624,609629.798581207,612454.627162929,1926.2562282727,0.207996569298423,690563.881019486,472.537483611373,210165.436389694,211139.275485134,0.00109,2.28796226228265e-07,0.759620269121435,0.00295138231753822,4214.00899503144,4233.53535854008,2917097.29890879,7878253.9405582,52809.746097587,274477.504975017,121265.870641197,121827.777716887,1218277.77716887
"20","Rochman","10.1016/j.ecoenv.2017.03.029",39,2,2,2,2,2,2,1,1,1,2,1,0,0,0,0,1,0,2,"P",2,2,0,2,0,0,1,2,9,9,18,"EM,LM","Pass",NA,"Pass",NA,"Heindler","2017","Parvocalanus","crassirostris","Crustacea","Marine","Adult","invivo",NA,0.055,"WoRMS",0.0505094673026967,NA,"water","N","N","Lab","Y","N","filtered.seawater",NA,NA,NA,NA,26,NA,NA,5,4,10,3,NA,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Particle Only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40000,"reported",1.703528616,"converted","N","NOEC",10,"acute",1,NA,"Clear","fitness","reproduction","fecundity",4,"organism",NA,"PET",1.205,1.21e-09,"estimated","fragment",NA,NA,NA,NA,NA,0.005,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,"estimated",7.5,NA,405.565823445228,87.7485526727723,4.26e-08,3,"N","N",NA,NA,"Y","microscopy","N",NA,"lab",NA,"N","N","N","N","N","N","N","N",NA,NA,"Y","LTH","No","1µm < 100µm","Fragment","Polyethylene Terephthalate","Crustacea","Fitness","Reproduction","Fecundity","Organism","In Vivo","Adult","Marine","Parvocalanus crassirostris",1413716.694,"10","Acute","Red Criteria Passed","Red Criteria Passed",50.5094673026967,16222632.9378091,9520324494.01943,"Marine","Particle Only",380812979760777,"Parvocalanus crassirostris","Crustacea",2.07,1.5,1.48,1.32,1.98,0.77,1.1,65.596710782723,40000,1,3.92513253586103,10190.7386908721,1.01139402421014,10306.8522142351,405.565823445228,1.80251477086768,7756.09211707275,118.239040106193,137202.001329165,138765.284253989,87.7485526727723,0.207996569298423,58708.6861039496,131.233766212775,26745.7241242325,27050.4655524217,4.26e-05,2.28796226228265e-07,0.0645795547143446,0.000557624706600321,787.396790582169,796.368408677049,9520324.49401943,7878253.9405582,120101.356402663,522240.682326055,187891.485501235,190032.325635916,19003232.5635916
"21","Rochman","10.1016/j.ecoenv.2017.03.029",39,2,2,2,2,2,2,1,1,1,2,1,0,0,0,0,1,0,2,"P",2,2,0,2,0,0,1,2,9,9,18,"EM,LM","Pass",NA,"Pass",NA,"Heindler","2017","Parvocalanus","crassirostris","Crustacea","Marine","Adult","invivo",NA,0.055,"WoRMS",0.0505094673026967,NA,"water","N","N","Lab","Y","N","filtered.seawater",NA,NA,NA,NA,26,NA,NA,5,4,10,3,NA,80000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Particle Only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80000,"reported",3.407057233,"converted","Y","LOEC",10,"acute",2,"decrease","Clear","fitness","reproduction","fecundity",4,"organism",NA,"PET",1.205,1.21e-09,"estimated","fragment",NA,NA,NA,NA,NA,0.005,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,"estimated",7.5,NA,405.565823445228,87.7485526727723,4.26e-08,3,"N","N",NA,NA,"Y","microscopy","N",NA,"lab",NA,"N","N","N","N","N","N","N","N",NA,NA,"Y","LTH","Yes","1µm < 100µm","Fragment","Polyethylene Terephthalate","Crustacea","Fitness","Reproduction","Fecundity","Organism","In Vivo","Adult","Marine","Parvocalanus crassirostris",2827433.388,"10","Acute","Red Criteria Passed","Red Criteria Passed",50.5094673026967,32445265.8756182,9520324494.01943,"Marine","Particle Only",761625959521554,"Parvocalanus crassirostris","Crustacea",2.07,1.5,1.48,1.32,1.98,0.77,1.1,65.596710782723,80000,1,3.92513253586103,20381.4773817442,1.01139402421014,20613.7044284703,405.565823445228,1.80251477086768,7756.09211707275,118.239040106193,274404.002658329,277530.568507978,87.7485526727723,0.207996569298423,58708.6861039496,131.233766212775,53491.448248465,54100.9311048435,4.26e-05,2.28796226228265e-07,0.0645795547143446,0.000557624706600321,1574.79358116434,1592.7368173541,9520324.49401943,7878253.9405582,120101.356402663,522240.682326055,375782.971002471,380064.651271831,19003232.5635916
